,sentiment score,sentiment magnitude
0,-0.4000000059604645,18.200000762939453
1,-0.20000000298023224,16.100000381469727
2,-0.30000001192092896,26.299999237060547
3,-0.20000000298023224,3.5999999046325684
4,0.10000000149011612,29.5
5,0.0,26.200000762939453
6,0.0,23.399999618530273
7,0.0,14.399999618530273
8,-0.10000000149011612,42.400001525878906
9,-0.20000000298023224,18.299999237060547
10,-0.4000000059604645,41.099998474121094
11,0.0,14.399999618530273
12,0.0,13.699999809265137
13,0.0,12.399999618530273
14,0.0,20.100000381469727
15,0.0,20.0
16,0.0,21.799999237060547
17,0.0,11.800000190734863
18,0.0,19.0
19,0.0,19.700000762939453
20,0.0,19.399999618530273
21,0.0,15.100000381469727
22,-0.30000001192092896,12.300000190734863
23,-0.30000001192092896,5.199999809265137
24,0.0,2.5999999046325684
25,-0.20000000298023224,15.899999618530273
26,-0.10000000149011612,3.9000000953674316
27,-0.20000000298023224,23.600000381469727
28,-0.30000001192092896,40.70000076293945
29,-0.20000000298023224,18.799999237060547
30,-0.20000000298023224,38.70000076293945
31,-0.30000001192092896,22.0
32,-0.30000001192092896,15.0
33,-0.10000000149011612,15.5
34,-0.20000000298023224,23.899999618530273
35,-0.30000001192092896,18.700000762939453
36,0.0,33.29999923706055
37,-0.20000000298023224,18.700000762939453
38,-0.10000000149011612,24.100000381469727
39,-0.30000001192092896,22.600000381469727
40,-0.10000000149011612,11.199999809265137
41,-0.20000000298023224,18.600000381469727
42,-0.30000001192092896,22.700000762939453
43,-0.20000000298023224,8.0
44,-0.20000000298023224,71.80000305175781
45,-0.20000000298023224,43.20000076293945
46,-0.4000000059604645,18.799999237060547
47,-0.10000000149011612,17.899999618530273
48,-0.20000000298023224,6.900000095367432
49,-0.30000001192092896,24.299999237060547
50,-0.30000001192092896,23.299999237060547
51,-0.4000000059604645,28.0
52,-0.30000001192092896,5.599999904632568
53,0.0,73.9000015258789
54,-0.20000000298023224,8.100000381469727
55,-0.20000000298023224,4.099999904632568
56,-0.10000000149011612,7.300000190734863
57,-0.30000001192092896,13.0
58,-0.30000001192092896,39.20000076293945
59,-0.30000001192092896,26.600000381469727
60,-0.30000001192092896,23.899999618530273
61,-0.30000001192092896,23.299999237060547
62,-0.30000001192092896,20.5
63,-0.4000000059604645,17.899999618530273
64,-0.30000001192092896,16.899999618530273
65,-0.30000001192092896,15.600000381469727
66,-0.30000001192092896,15.699999809265137
67,-0.4000000059604645,22.299999237060547
68,-0.30000001192092896,62.099998474121094
69,-0.10000000149011612,25.299999237060547
70,-0.20000000298023224,14.300000190734863
71,-0.20000000298023224,18.200000762939453
72,0.0,45.599998474121094
73,-0.20000000298023224,75.0
74,-0.30000001192092896,10.600000381469727
75,-0.30000001192092896,19.700000762939453
76,-0.30000001192092896,19.200000762939453
77,-0.30000001192092896,5.400000095367432
78,0.0,33.900001525878906
79,-0.30000001192092896,10.399999618530273
80,-0.30000001192092896,51.0
81,-0.10000000149011612,2.700000047683716
82,-0.10000000149011612,3.700000047683716
83,-0.10000000149011612,48.099998474121094
84,-0.10000000149011612,11.800000190734863
85,0.0,114.0
86,-0.30000001192092896,12.800000190734863
87,0.0,76.5
88,-0.10000000149011612,8.699999809265137
89,0.0,9.600000381469727
90,-0.10000000149011612,3.299999952316284
91,-0.10000000149011612,3.700000047683716
92,-0.10000000149011612,549.9000244140625
93,-0.10000000149011612,549.7999877929688
94,0.0,51.400001525878906
95,-0.20000000298023224,3.5999999046325684
96,0.0,18.799999237060547
97,-0.10000000149011612,6.300000190734863
98,-0.10000000149011612,21.899999618530273
99,-0.4000000059604645,18.799999237060547
