,sentiment score,sentiment magnitude
0,-0.20000000298023224,13.800000190734863
1,-0.30000001192092896,16.5
2,-0.30000001192092896,40.70000076293945
3,-0.20000000298023224,25.399999618530273
4,-0.30000001192092896,29.200000762939453
5,-0.4000000059604645,13.600000381469727
6,-0.30000001192092896,39.099998474121094
7,-0.4000000059604645,13.5
8,-0.20000000298023224,10.399999618530273
9,-0.20000000298023224,21.399999618530273
10,-0.20000000298023224,24.299999237060547
11,0.0,11.100000381469727
12,0.10000000149011612,20.5
13,-0.20000000298023224,26.100000381469727
14,-0.20000000298023224,30.600000381469727
15,-0.30000001192092896,70.5
16,-0.30000001192092896,53.599998474121094
17,-0.10000000149011612,7.800000190734863
18,-0.20000000298023224,14.100000381469727
19,-0.20000000298023224,12.199999809265137
20,-0.20000000298023224,29.100000381469727
21,-0.30000001192092896,14.5
22,-0.10000000149011612,11.0
23,-0.10000000149011612,10.899999618530273
24,-0.30000001192092896,11.5
25,-0.30000001192092896,15.300000190734863
26,-0.20000000298023224,10.800000190734863
27,-0.4000000059604645,15.5
28,0.0,14.899999618530273
29,-0.30000001192092896,9.300000190734863
30,-0.20000000298023224,39.400001525878906
31,-0.20000000298023224,8.600000381469727
32,-0.30000001192092896,71.5999984741211
33,-0.30000001192092896,15.0
34,-0.20000000298023224,21.600000381469727
35,-0.20000000298023224,59.29999923706055
36,-0.10000000149011612,24.399999618530273
37,-0.20000000298023224,9.699999809265137
38,-0.10000000149011612,3.700000047683716
39,-0.5,13.600000381469727
40,-0.30000001192092896,7.900000095367432
41,-0.20000000298023224,22.100000381469727
42,-0.30000001192092896,56.79999923706055
43,-0.30000001192092896,13.699999809265137
44,-0.10000000149011612,23.100000381469727
45,-0.30000001192092896,14.5
