,sentiment score,sentiment magnitude
0,-0.30000001192092896,21.600000381469727
1,-0.10000000149011612,22.799999237060547
2,-0.10000000149011612,10.600000381469727
3,-0.10000000149011612,11.0
4,-0.10000000149011612,1.399999976158142
5,-0.10000000149011612,16.399999618530273
6,-0.30000001192092896,13.899999618530273
7,0.0,18.700000762939453
8,-0.30000001192092896,7.900000095367432
9,-0.20000000298023224,15.899999618530273
10,-0.10000000149011612,30.600000381469727
11,-0.10000000149011612,25.0
12,-0.30000001192092896,21.700000762939453
13,0.0,11.5
14,-0.30000001192092896,9.300000190734863
15,-0.20000000298023224,8.199999809265137
16,-0.30000001192092896,10.899999618530273
17,0.0,20.799999237060547
18,-0.30000001192092896,20.0
19,-0.30000001192092896,19.799999237060547
20,-0.30000001192092896,16.200000762939453
21,-0.30000001192092896,16.100000381469727
22,-0.10000000149011612,2.0999999046325684
23,-0.30000001192092896,14.300000190734863
24,-0.20000000298023224,9.399999618530273
25,-0.10000000149011612,2.0
26,0.0,15.0
27,-0.4000000059604645,13.199999809265137
28,-0.4000000059604645,27.299999237060547
29,-0.30000001192092896,16.200000762939453
30,-0.20000000298023224,12.0
31,0.0,24.799999237060547
32,0.0,23.799999237060547
33,-0.4000000059604645,18.700000762939453
34,-0.4000000059604645,14.199999809265137
35,-0.10000000149011612,50.79999923706055
36,-0.4000000059604645,23.100000381469727
37,-0.10000000149011612,2.0
38,-0.30000001192092896,27.700000762939453
39,-0.30000001192092896,28.299999237060547
40,-0.4000000059604645,17.600000381469727
41,-0.4000000059604645,14.899999618530273
42,-0.30000001192092896,21.799999237060547
43,-0.10000000149011612,23.600000381469727
44,-0.30000001192092896,27.299999237060547
45,-0.30000001192092896,30.299999237060547
46,-0.30000001192092896,20.600000381469727
47,-0.30000001192092896,15.899999618530273
48,0.0,8.399999618530273
49,-0.10000000149011612,13.699999809265137
50,-0.20000000298023224,45.400001525878906
51,-0.20000000298023224,11.600000381469727
52,-0.30000001192092896,21.399999618530273
53,-0.30000001192092896,24.899999618530273
54,-0.10000000149011612,11.5
55,-0.30000001192092896,17.399999618530273
56,-0.20000000298023224,29.0
57,-0.30000001192092896,17.5
58,-0.30000001192092896,14.199999809265137
59,-0.20000000298023224,29.5
60,-0.30000001192092896,25.700000762939453
61,-0.30000001192092896,29.100000381469727
62,-0.4000000059604645,16.899999618530273
63,-0.4000000059604645,29.5
64,-0.4000000059604645,25.299999237060547
65,-0.4000000059604645,19.600000381469727
66,-0.30000001192092896,23.899999618530273
67,-0.30000001192092896,5.900000095367432
68,-0.20000000298023224,24.600000381469727
69,-0.10000000149011612,17.899999618530273
70,-0.20000000298023224,12.699999809265137
71,-0.4000000059604645,52.79999923706055
72,-0.20000000298023224,21.799999237060547
73,-0.10000000149011612,1.7000000476837158
74,-0.30000001192092896,9.699999809265137
75,0.0,9.899999618530273
76,-0.10000000149011612,13.199999809265137
77,-0.30000001192092896,25.600000381469727
78,-0.30000001192092896,17.899999618530273
79,-0.10000000149011612,3.5999999046325684
